row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source
12170,2,quality,"perfect length, interesting, textured fabric.",positive,4,rating
12170,3,fit,i got the white in a large.,positive,4,rating
12170,4,fit,fits well.,positive,4,rating
12170,6,fit,stick to your normal size.,positive,4,rating
12171,0,fit,Love these-although i'm exchanging mine for a size larger.,positive,5,rating
12171,1,fit,"they are definitely wide leg, have plenty of length (i'm 5'6, and there is a good inch of extra length), but i found the waist band to fit snug without a ton of give.",positive,5,rating
12171,2,price,"i also am working off extra baby weight in the stomach/hip area though, but thought it was worth mentioning.",positive,5,rating
12171,3,fit,"i'm pretty curvey, probably a size 31 in jeans right now, and exchanged a l for a xl.",positive,5,rating
12171,4,quality,great quality,positive,5,rating
12172,2,fit,i ordered a size small which is my normal size and a medium.,positive,5,rating
12172,3,fit,"the small was tight in the arms so, i decided to keep the medium.",positive,5,rating
12172,4,fit,i am really glad that i followed the others review in regards to sizing.,positive,5,rating
12173,0,shipping,I ordered xs petite and was pretty excited when this arrived based on the reviews.,positive,4,rating
12173,1,fit,"however (and maybe it's just me) the top was really, really large on me, especially around the shoulders and upper arms, so the shape was not flattering.",positive,4,rating
12174,0,fit,"I wasn't sure how this dress would be sized, so i ordered it in two different sizes and kept the smaller one.",positive,4,rating
12174,1,fit,"i would say it does run a little bit large, but not much.",positive,4,rating
12174,3,fit,"i think that this dress might be better for taller women - i am 5'8"", and i think it fits well, but i could see how it would not be flattering if i were much shorter.",positive,4,rating
12176,1,fit,fits great.,positive,5,rating
12177,0,quality,Too pricey for the quality of this imported product.,negative,3,model_relabel
12178,4,fit,size small was way too much material for my frame,neutral,3,model_relabel
12178,4,quality,size small was way too much material for my frame,neutral,3,model_relabel
12179,0,fit,This suit is perfect in every way! (the leg opening could be a little bigger for the size) i would be a small if the leg openings were a bit bigger.,positive,5,rating
12180,1,fit,"i missed a few promos but i ended up getting it at full price in a large, my usual size i like in the pilcro denim jacket line.",positive,5,rating
12180,1,price,"i missed a few promos but i ended up getting it at full price in a large, my usual size i like in the pilcro denim jacket line.",positive,5,rating
12180,5,fit,i will say this jacket runs small.,positive,5,rating
12182,4,fit,i bought a large my usual size.,positive,4,rating
12182,5,fit,i gave it 4 stars because it is sized bigger then a large.it is 100% cotton so maybe it will shrink a little.,positive,4,rating
12182,7,fit,it is very loose and a relaxed fit.,positive,4,rating
12183,2,fit,it is more fitted than how it is on the model.,positive,5,rating
12184,3,quality,my other issue is that it's a heavy material.,positive,4,rating
12185,0,fit,"Just received these and they fit perfectly, but the panels are different shades of gray.",negative,2,rating
12186,3,fit,"i'm 5'6""/130 and usually a 2-4 in retailer and the small in this coat was plenty big in the waist/chest and even had room underneath to add a second shirt or light sweater.",positive,5,rating
12190,3,quality,great quality.,positive,5,rating
12190,7,quality,i just wish retailer would buy better quality and more interesting things like these pants.,positive,5,rating
12191,2,quality,"the fabric is not as soft as i would have liked, but it's still a keeper because of the two patterns, embroidery and beading.",positive,5,rating
12191,3,fit,"also, it is long and does run large, but i think the measurements given in the description are accurate.",positive,5,rating
12194,0,fit,I sized down from my typical size small.,positive,4,rating
12195,4,quality,"it is thinner fabric, so i will have to wear a black cami underneath but i have no problem with that.",positive,4,rating
12196,1,fit,"it does run very large- i'm normally a large, returned for a medium, which is still a bit on the large size.",positive,5,rating
12196,2,fit,the small was even still large but much shorter so i loved it so much i just took the medium.,positive,5,rating
12199,0,fit,I'm not entirely sure if this shirt just runs large or if it fits oddly/boxy.,positive,4,rating
12199,1,quality,the flowered material puffs out on the sides a couple of inches under my arms...,positive,4,rating
12199,2,fit,"i'm usually a pretty solid size medium, but i think i'm going to try to exchange this for a small to see if that solves that weird fit issue, because it is a nice idea of a design and comfortable overall.",positive,4,rating
12200,0,fit,I went into the store to try this one on bc of my broad shoulders and muscular build (in arms) as sometimes the open shoulder pieces fit snug.,positive,5,rating
12200,0,quality,I went into the store to try this one on bc of my broad shoulders and muscular build (in arms) as sometimes the open shoulder pieces fit snug.,positive,5,rating
12200,2,fit,fit me like a glove!,positive,5,rating
12200,4,fit,i'm a size 10/12 and got a large :),positive,5,rating
12201,0,price,"I bought this blouse with the 30% off price- i don't think i would pay full price for it, but for the sale price i think it's fair.",positive,4,rating
12201,3,fit,"i think it fits true to size, with the understanding that it's supposed to be flow-y and loose.",positive,4,rating
12202,2,fit,it is beautiful and fits perfectly.,positive,5,rating
12203,0,fit,This dress fits true to size- i ordered an 8 and it fits like a glove.,positive,4,rating
12204,4,fit,i am 5'10 and a size 6.,negative,2,rating
12204,5,fit,"i wear a size small at retailer, and i got a small in this top.",negative,2,rating
12205,1,fit,"i ordered this jumpsuit in a sz 4 (my typical size) - the jumpsuit doesn't have a waist, i suppose the ribbon created the illusion of a waist.",neutral,3,model_relabel
12206,0,fit,It is a shame when a product such as this is left on the website after so many comments reveal the item to be more defective in production than an opinion of size proportion.,negative,1,rating
12206,1,fit,i read the reviews so had expected the item to run small so i ordered accordingly...this does not run small-this is not representative of any of the three categories one associates with women's apparel sizing.,negative,1,rating
12206,2,fit,i am usually a small and the description by previous reviewers described the fit as being perfect for me-very small,negative,1,rating
12207,2,fit,i'm 5'4 117 and the petite size 6 fit perfect!!,positive,5,rating
12208,3,fit,the medium is a snug fit on my true waist.,positive,4,rating
12209,0,fit,I was specifically looking for a nice pair of high-waisted jeans and this pair fit the bill.,positive,5,rating
12211,1,fit,it fit like a glove and made me feel incredibly classy and sexy at the same time.,positive,5,rating
12211,2,fit,"i am 5'4"" and ~120lbs and the 4 fit like a glove and right at my ankles and above my elbows, the 6 fit a bit more loose and below my ankles and right at my elbows.",positive,5,rating
12212,1,quality,"the dress is a lighter blue when compared to the picture, and the fabric is thick but the shape is beautiful.",positive,5,rating
12212,2,fit,the waist is very fitted but it didn't feel uncomfortable.,positive,5,rating
12212,3,quality,i didn't think the fabric was itchy as others mentioned.,positive,5,rating
12212,5,fit,"it was true to size for me (135 lbs, 34c).",positive,5,rating
12214,0,fit,I ordered this dress on a whim in my normal size 8 and if fits perfectly!,positive,5,rating
12215,2,quality,the lace fabric is soft with the perfect weight.,positive,5,rating
12215,4,fit,"although i am short, i have a full bustline and ordered regular rather than petite and it fits perfectly.",positive,5,rating
12217,0,quality,"I ordered this after falling in love with the near-identically-patterned red linen shirtdress - this dress has almost exactly the same construction, but the cloth is slightly heavier-weight, and there is no slip (because the fabric is thick enough to not need one).",positive,5,rating
12217,1,fit,"a few other reviewers mentioned that the cut was ill-fitting or unflattering - obviously, that depends on the wearer's build - this dress seems cut for relatively small-busted people, so i lucked out.",positive,5,rating
12217,1,quality,"a few other reviewers mentioned that the cut was ill-fitting or unflattering - obviously, that depends on the wearer's build - this dress seems cut for relatively small-busted people, so i lucked out.",positive,5,rating
12219,2,fit,would've loved to see this dress as a true a-line/fit-and-flare.,neutral,3,model_relabel
12219,4,fit,fits true to size.,neutral,3,model_relabel
12222,1,quality,fabric is very light and flowy.,positive,5,rating
12222,4,fit,size down.,positive,5,rating
12222,6,fit,i usually wear a size 8 and i purchased a medium but wish that i had sized down to a small.,positive,5,rating
12224,1,fit,"it was perfect for a december wedding, great for a holiday party, and fit the bill for christmas eve.",positive,5,rating
12225,1,fit,i typically wear an xl in retailer and was able to size down to a l in this top.,negative,3,model_relabel
12228,2,quality,quality material and construction.,positive,5,rating
12228,4,fit,"true to size (i'm 5'8"", 140 lbs, my usual size small is perfect).",positive,5,rating
12231,3,quality,the linen makes this a nicer material rather than the usual knit.,positive,5,rating
12232,1,fit,runs a little large.,positive,4,rating
12232,2,fit,purchased a medium and probably should have gone with a small.,positive,4,rating
12233,0,fit,"I had such high hopes for this, but the fit was really strange.",neutral,3,model_relabel
12233,1,fit,"i ordered my usual size small, but it is huge.",neutral,3,model_relabel
12233,3,fit,"even if i got a smaller size, the design/fit is not for me.",neutral,3,model_relabel
12233,5,quality,"the fabric on the back has a pretty design, but it appears to be stamped on thin black cloth, rather than the richly-colored fabric i saw in the picture.",neutral,3,model_relabel
12234,2,quality,although i detest the difficulty with side zippers (why can't they simply return to the back seam?) i was easily able to pull this dress on because it had some give to the fabric.,positive,5,rating
12234,3,fit,"once on, the dress has a very flattering fit over the bust (the wrap over bodice is already secured with a stitch) and through the tummy.",positive,5,rating
12234,4,fit,"i believe these were sized s,m, l so i took my regular medium.",positive,5,rating
12235,4,fit,i am 5'7 and about 160 and i bought the large.,positive,5,rating
12236,1,fit,i wound up ordering the sp size when it went on sale.,positive,5,rating
12236,3,fit,"it fits well, if a touch loose in the waist, but i think if i had purchased the xsp it might be too snug through the bust, as it's fairly fitted there.",positive,5,rating
12236,4,fit,"the neckline comes a little lower than i usually wear, which is part of why i wanted to order the petite size rather than the regular (that and the length), but i can",positive,5,rating
12237,1,fit,"i have areas i am trying to ""cover up"" and this really fits the bill without looking too much like an oversized tunic.",positive,5,rating
12238,0,fit,I have come to scoop up basically ever elevenses jumpsuit that they release because they are perfection - always the perfect fit and quality fabric.,positive,5,rating
12238,0,quality,I have come to scoop up basically ever elevenses jumpsuit that they release because they are perfection - always the perfect fit and quality fabric.,positive,5,rating
12238,1,fit,"i'm on the taller side at 5'7"" and found this to fit perfectly, yet somehow it looks equally as perfect on shorter ladies i saw in the dressing room.",positive,5,rating
12239,4,fit,size-wise it fit true to size and it is a nice medium weight denim and the construction is good.,negative,1,rating
12239,4,quality,size-wise it fit true to size and it is a nice medium weight denim and the construction is good.,negative,1,rating
12240,2,quality,the material is light and flowy and it drapes perfectly over my post baby tummy.,positive,5,rating
12240,5,fit,"for reference, i am a 36dd and a size 12, took the large and it looked flowy without being maternity topish.",positive,5,rating
12242,2,fit,"the fit is a little too short for my liking, but i think i can make it work.",positive,4,rating
12242,3,fit,"also, it does fit a little snug around the arms but it at least it doesn't show your undergarments.",positive,4,rating
12242,5,quality,"the fabric has a beautiful shimmer to it and it looks easy to dress up for a day at the office or a night on the town, or paired",positive,4,rating
12243,3,fit,it's nicely fitted through the waist and definitely looks better with a belt.,positive,4,rating
12244,5,quality,the material is soft and breathable.,positive,5,rating
12244,6,fit,"the xsp was perfect for my 5'2"" frame, my typical size.",positive,5,rating
12246,0,fit,This top is adorable; fits like a glove which makes me a little nervous...there were no washing instructions attached so i will hope for the best.,positive,4,rating
12246,1,fit,the quality of your garments are always excellent; its only the risk of buying on line (sizing) which makes me hold my breath until i can try my order on.,positive,4,rating
12246,1,quality,the quality of your garments are always excellent; its only the risk of buying on line (sizing) which makes me hold my breath until i can try my order on.,positive,4,rating
12246,2,fit,"it is a joy to get items that fit from retailer, my favorite online store!",positive,4,rating
12247,1,fit,"just love the fit, the design and the comfort of the denim fabric.",positive,4,rating
12247,1,quality,"just love the fit, the design and the comfort of the denim fabric.",positive,4,rating
12247,2,fit,"it's quite flattering, fit's true to size and i can't wait to wear it to casual parties all summer long!",positive,4,rating
12247,5,fit,"i 5'5"" and usually a size 4 and it fit true to size....grab it while you still can!",positive,4,rating
12248,1,fit,"the dress has a casual contemporary vibe with the plaid weave and asymmetrical hem, but is surprisingly fitted in some areas.",positive,4,rating
12248,2,fit,"the bust of the xsp was too tight for me, and as a 34 b i don't usually have the problem of being too busty for my clothes.",positive,4,rating
12248,3,fit,"i normally wear an xsp in a dress that seems loose and flowy like this one, but this dress is more fitted than you might suspect from the webs",positive,4,rating
12249,2,price,i almost never spend full price on retailer items but this one is worth every penny.,positive,5,rating
12250,3,quality,"soft, quality denim that is not too heavy for summer.",positive,5,rating
12250,4,fit,very fitted on top.,positive,5,rating
12251,1,fit,i happen to have a longer torso so the fit was off.,neutral,3,model_relabel
12251,4,fit,"for reference, i'm 5'3"" and weigh 110 and i purchased a size 0.",neutral,3,model_relabel
12252,1,fit,this is the first one that doesn't make me look like i am a tall five-year-old (easy to dress it up with a statement necklace) and fits perfectly.,positive,5,rating
12254,0,fit,I agree with the other reviewers about the versatility and the fit of the dress.,positive,4,rating
12254,1,fit,"i am 5'9"" and yes the pockets hit just a tad high, but the fit of the bodice and bust is so great that i am willing to overlook this small flaw.",positive,4,rating
12257,0,quality,"This tank (in black) is nice quality, most of the fringe hangs straight and seems to be attached well.",negative,2,rating
12259,1,fit,"both fit similar, but the 6p was just a little more form fitting.",positive,4,rating
12259,5,fit,"if the mid section could be a little more form fitting, it would be a perfect top!",positive,4,rating
12259,6,quality,"soft, cool fabric, great for summer.",positive,4,rating
12260,2,fit,"this is lovely - a bit fitted, but very relaxed and casual.",positive,4,rating
12262,0,fit,"Let's face it, this dress isn't perfect for all body types, but fits mine perfectly.",positive,5,rating
12263,1,quality,the quality of the fabric is great.,positive,4,rating
12263,2,fit,"i initially ordered my usual size xs, but found it a bit roomy so i ordered both an xsp and an xxs.",positive,4,rating
12263,3,fit,the xxs was more fitted and the xsp was too short in my opinion.,positive,4,rating
12263,5,fit,"the xxs has a tighter fit, but it is also tight in the bust and i wonder how it will be if i have to reach for something - will it be too tight?",positive,4,rating
12264,2,fit,"i have a similar patterned top, also by maeve, but the sizing on that runs small, medium, large.",neutral,3,model_relabel
12264,3,fit,the s petite that i have doesn't fit quite the same as the 4 petite in this blouse.,neutral,3,model_relabel
12266,1,fit,"there was never a large or xl to try on; however, so when a free shipping offer came up, i took a chance and ordered both.",negative,2,rating
12266,1,shipping,"there was never a large or xl to try on; however, so when a free shipping offer came up, i took a chance and ordered both.",negative,2,rating
12266,2,fit,"the xl was too large; the large was much better, but a little snug, so if it shrunk, i would have been out of luck.",negative,2,rating
12266,3,fit,"if i would have kept one, it would have been the large; however, they are both going back.",negative,2,rating
12267,2,fit,"i would suggest a size down, especially if you are smaller-busted.",positive,5,rating
12268,0,fit,"This is my third dress-the first one was the right size, but the plaid fell on the dress in an awkward way.",positive,5,rating
12268,1,fit,"the second one was a size too small, but this one is perfect!",positive,5,rating
12269,1,quality,"great pattern and fabric, a quality, versatile piece.",positive,5,rating
12269,2,fit,"i am a size 4 and purchased an xs petite, seems to run just a tad big.",positive,5,rating
12270,2,fit,i have a medium and am a 34c - it's tight and pulls strangely.,positive,4,rating
12270,4,fit,i tried on the large and it was too big everywhere but the bust.,positive,4,rating
12271,1,fit,the fit is very flattering and it hangs nicely.,positive,5,rating
12271,2,quality,great material.,positive,5,rating
12272,2,fit,i did go up a size.,positive,5,rating
12272,6,fit,i plan to wear it at our company party which is help on a large charter bo,positive,5,rating
12273,2,fit,"it fits well (i did size up because of my thighs), is comfortable, and an alternative to a dress.",positive,5,rating
12274,0,fit,"Like some other reviewers, i, too, have to comment on the dress's fit.",negative,2,rating
12274,1,fit,the dress doesn't fit right around the bust or the waist.,negative,2,rating
12274,2,fit,"as a seamstress myself, i know that the problem is that it doesn't have any darts in the bust, and thus the bust and the waist are just about the same size.",negative,2,rating
12274,3,fit,this dress really just needed a few of these extra hidden details to fit right.,negative,2,rating
12274,4,price,"while a belt helps, i don't think it helps enough to justify the price.",negative,2,rating
12275,1,fit,it's cute and fits well...except that the hem has been taken out!,neutral,3,model_relabel
12277,0,fit,"I'm 5'6"", 125 lbs, wear size 2 or 4 normally, and small or extra small. 34b bra.",positive,5,rating
12277,1,fit,i tried on size 2 and it fit great.,positive,5,rating
12277,3,quality,i live the soft material and side pockets.,positive,5,rating
12278,0,fit,I ordered this online with out previously trying it on and it fit nicely!,positive,5,rating
12278,1,quality,"just love the colors, draping and material.",positive,5,rating
12279,1,fit,it doesn't look like pajamas but it is soft and cozy and isn't too big or too tight anywhere.,positive,5,rating
12279,2,fit,"i am 5'6"" and 130 and i purchased the small and it fits just like the model.",positive,5,rating
12280,2,fit,"for reference i ordered a size 4 and i am 5'5"", 135 lbs, 34b chest.",positive,5,rating
12280,3,fit,"in the chest area it fits perfectly, while the ribcage area is a little snug, but not uncomfortably so.",positive,5,rating
12280,5,quality,the denim quality is great.,positive,5,rating
12281,2,quality,"comfortable, great style and solid quality so the fringe isn't fraying or falling out.",positive,4,rating
12282,1,fit,i wish the neck was a bit lower and it runs on the large side.,positive,4,rating
12283,0,fit,"I got the small; 5'7"" 150 lbs,pear shaped.",positive,4,rating
12283,1,fit,"fit was a little sung,mainly due to the lining.i wore it once already- super cute.i washed it in cold and line dried it as i was afraid of shrinkage.i thought about getting a medium but all sizes except xs are sold out.",positive,4,rating
12283,2,fit,"i must be careful not to gain any more weight,otherwise the dress won't fit me anymore!",positive,4,rating
12284,4,fit,it was true to size on top.,positive,3,model_relabel
12285,0,fit,I ordered this dress in a size 6.,positive,5,rating
12285,3,fit,the fit is perfect.,positive,5,rating
12285,7,fit,i wore the dress with flip-flops and a large chunky necklace.,positive,5,rating
12286,3,fit,it is a classic fit that is flattering on me.,positive,4,rating
12287,0,fit,"I'm 5'8, 130 and ordered a small.",positive,4,rating
12287,1,fit,it fits very nice and it's flattering.,positive,4,rating
12287,3,fit,i get that but it fits nicely and i like the pattern and tapered legs.,positive,4,rating
12289,3,fit,i prefer the little boxier fit as it is very flattering.,positive,5,rating
12289,4,quality,"the material is a nice weight, not too thin.",positive,5,rating
12290,3,fit,i got a m/l & they fit about on par with other leggings / tights of that size range.,positive,4,rating
12291,2,price,was reluctant to pay high price but worth it.,positive,5,rating
12294,2,fit,i am normally a size 6-8 and because of the sheerness issue mentioned by another reviewer i purchased the larger size.,positive,4,rating
12295,1,fit,it fits great and looks awesome with shorts or skinny jeans.,positive,5,rating
12296,2,quality,"these are great quality, as true for any ag pants i have ever purchased.",positive,5,rating
12296,3,fit,they are a crisp white and are not see through and the fit is amazing!,positive,5,rating
12296,4,fit,i have athletic legs and with my muscular thighs and calves it has been difficult to find a pair of white jeans that didn't hug to tightly and therefore fitting poorl,positive,5,rating
12297,2,fit,i am normally a size 0/00 with a 32b bra size.,neutral,3,model_relabel
12297,4,quality,"i also thought the material was going to be thicker, but it was very thin and didn't seem to fall right on my body.",neutral,3,model_relabel
12297,5,fit,"beautiful design, just not the right material or fit.",neutral,3,model_relabel
12297,5,quality,"beautiful design, just not the right material or fit.",neutral,3,model_relabel
12298,3,fit,"could size down, if shoulders are not too wide...",positive,4,rating
12300,1,fit,suit runs very small.,positive,4,rating
12300,3,fit,i bought both the small and medium and just exchanged it for a large.,positive,4,rating
12301,5,fit,it's nice and fitted and true to size.,positive,4,rating
12303,2,fit,fits true to size.,positive,4,rating
12303,3,fit,i take either a medium or large in retailer and this in a size large fits well.,positive,4,rating
12304,4,fit,"despite the boxiness of the fit, it ran true to size for me.",positive,5,rating
12304,5,fit,i did not think it was too big; its meant to be loose and slouchy rather than fitted.,positive,5,rating
12305,1,fit,"fits well, but a big tight around the arms, had to go up a size.",positive,4,rating
12307,0,fit,"I am a 5'10"" size 4 (or 28 long - i need a 33-34"" inseam) woman.",positive,5,rating
12307,1,fit,"i bought the s/m and they fit perfectly (with all the excess length bunching at my ankles, as designed)!",positive,5,rating
12308,2,fit,"normally i wear a size s, so i sized down o an xs.",negative,1,rating
12308,3,fit,"the shirt fits in the sleeves and neckline, but the shirt is still very box and now super short.",negative,1,rating
12308,5,fit,not a good fit.,negative,1,rating
12308,6,fit,adorable details but the fit is terrible.,negative,1,rating
12309,2,fit,it lays so beautiful...i would say this runs tts but because i am busty i sized up to give it more of flowy look.,positive,5,rating
12310,0,fit,"I'm 5'5, 145lbs and i'm usually a small/medium depending on the vendor.",positive,5,rating
12310,4,fit,"this shirt washes well per instructions, didn't shrink or loose it's shape and i've washed it three times now.",positive,5,rating
12311,2,fit,its really cute and comfortable and fits really nicely.,positive,5,rating
12312,5,quality,the lining also adds extra warmth as this is a very thin fabric shirt.,positive,5,rating
12312,6,fit,the sleeves are loose enough so that the 3/4 length does not restrict me.,positive,5,rating
12313,2,fit,only complaint is the fit is pretty boxy and couldn't size down because it is borderline to short in length.,positive,4,rating
12314,0,quality,"Nice quality, but enough material for two sets of tights.",positive,4,rating
12316,1,fit,details on shoulder make the tshirt more special but it runs large so that kind of takes away from the styling.,positive,4,rating
12317,4,fit,this was a slight disappointment because i wanted to try them on for sizing purposes.,positive,5,rating
12317,6,fit,they also ended up fitting perfectly as well.,positive,5,rating
12319,1,fit,regarding sizing.,positive,5,rating
12319,4,fit,because my shoulders are narrow the s fit better.,positive,5,rating
12319,7,fit,i also wasn't looking for a tight fit around the waist and tucking in just the front as shown on the model looks great.,positive,5,rating
12320,1,fit,the l fit great.,positive,4,rating
12320,2,fit,"it's tailored to the body, but not tight-fitting, just as shown on the model.",positive,4,rating
12320,3,quality,"the detailing at the shoulders is heavy, compared to the light knit of the fabric of this tee.",positive,4,rating
12320,8,shipping,it arrived all squished up in a little tiny roll so it was really wrinkled.,positive,4,rating
12322,0,price,"For the sale price, this is an amazing deal.",positive,5,rating
12322,1,fit,"i tried the white version of this shirt on in a size 10 because, being on sale, that was all they had available in the store.",positive,5,rating
12322,2,fit,"it was unfortunately too large with the 'v' of the shirt plunging rather low and the sleeves hanging off my shoulders, and i didn't buy it.",positive,5,rating
12322,3,fit,"when i came back a few days later, i found this in a size 6 in black.",positive,5,rating
12322,4,fit,"i honestly don't know my shirt size in numbers, but i'd consider this one a small to medium so i'd say it's fairly true",positive,5,rating
12323,0,price,"I slightly balked at the cost, but i am completely satisfied and glowing about the product, and it is made in the usa.",positive,5,rating
12323,4,fit,"i bought the dark grey in medium, my usual ( size",positive,5,rating
12324,1,fit,"it fit true to size, and goes with my whole romantic, feminine style that i have without being overly girly.",positive,5,rating
12325,0,fit,I wanted to love this skirt but i got it today and i just was a little disappointed...i read all the reviews but i found it ran small and really fitted not straight pencil like on the model!,positive,4,rating
12326,4,fit,"i'm usually a 10-12 in dresses at retailer, i tried this in a large.",positive,5,rating
12326,5,fit,it fit perfect.,positive,5,rating
12327,1,quality,"soft material, comfortable, and easy to dress up or dress down, making it good for all kinds of different occasions.",positive,5,rating
12328,1,fit,"it fits a little bit weird on me, and i wanted the tie to be adjustable so i could bring in the extra fabric a bit (the knot is not adjustable).",neutral,3,model_relabel
12328,1,quality,"it fits a little bit weird on me, and i wanted the tie to be adjustable so i could bring in the extra fabric a bit (the knot is not adjustable).",neutral,3,model_relabel
12328,2,fit,"the skirt is borderline tight around my rear and legs, so i can't size down.",neutral,3,model_relabel
12328,3,quality,"the knit is substantial, so that's something -- but i found the extra fabric around my middle just wasn't flattering on me.",neutral,3,model_relabel
12328,4,quality,"i had recently bought and loved lilke's tideline pencil skirt, which also has a fabric tie wrap",neutral,3,model_relabel
12329,1,quality,"the fabric is comfortable and light, and the the tie in the front helps conceal some of those ""tummy issues"" a lot of people want to hide. :)",positive,5,rating
12330,1,quality,i was so excited about it and the quality is beautiful but unfortunately i am going to have to return it.,neutral,3,model_relabel
12330,3,fit,i normally like to wear items a bit bigger/baggier but with this dress it needs to be tight on the sides.,neutral,3,model_relabel
12332,0,fit,I bought my typical size (xs) and it fits perfectly.,positive,5,rating
12332,1,fit,it's loose but not overly baggy which is what i was looking for.,positive,5,rating
12332,2,quality,the material seems very durable.,positive,5,rating
12333,0,fit,"...a little long still, but loved the fit.",positive,5,rating
12333,3,price,"can be wrn with any top, really, i had to make myself return them jsut coz of price, but on my wish list for sure!",positive,5,rating
12334,1,fit,"well, ok, i get it, i actually liked it on, but the regular size was too big in the arm hole...",positive,5,rating
12334,4,quality,"flattering style, comfrotable fabric, really nice overall...",positive,5,rating
12335,2,quality,"when it arrived in the mail, the feel of the fabric was great and i slipped it on and it was so comfy i felt like i was wearing a nightdress.",negative,2,rating
12335,2,shipping,"when it arrived in the mail, the feel of the fabric was great and i slipped it on and it was so comfy i felt like i was wearing a nightdress.",negative,2,rating
12335,4,quality,the material sags in places it shouldn't.,negative,2,rating
12335,5,fit,"i have a 5'8"" 125 lb frame, and i ordered an extra small, and both my husband and sister said it was unflattering and urged me to send it back",negative,2,rating
12336,2,fit,"i'm usually a small and needed the xs in this shirt, fyi.",positive,5,rating
12337,0,quality,"This is an all-purpose outfit, well-made, good material.",positive,4,rating
12339,4,fit,"so id say if the your torso is fairly true to a regular fit, and your legs are shorter, you totally save on hemming the regular fit jeans.",positive,4,rating
12340,2,fit,and my usual xs fits perfectly.,positive,5,rating
12342,3,fit,the top is very small--i would recommend only for b cup or smaller.,negative,2,rating
12342,7,fit,i did find success same size in a faux wrap style retailer suit.,negative,2,rating
12345,3,fit,"very cute fit, but it's almost slightly too short in the body.",positive,4,rating
12345,6,fit,"i might consider the large, but the rest of the suit fits perfect.",positive,4,rating
12346,0,quality,I love the style and quality of this skirt.,positive,5,rating
12346,1,quality,"the material is a bit heavier than anticipated, so it works well in cooler months, and the thickness makes it easy to wear a shirt underneath.",positive,5,rating
12346,2,fit,it fits true to size - my usual 6 is form-fitting without being overly snug or pulled.,positive,5,rating
12347,2,fit,"i'm 5'5, 135 lb and the small fit but made my lower half look even wider than what it it.",neutral,3,model_relabel
12348,0,price,It was hard for me to pay full price for basic white button-down but i am so glad i did.,positive,5,rating
12349,0,quality,This shirt flows beautifully and the fabric is almost wrinkle free.,neutral,3,model_relabel
12349,5,fit,"oh this shirt also seems to run a bit large through the body, but it still looks great.",neutral,3,model_relabel
12350,4,price,i've worn it twice in one week so it won't be difficult to get my money's worth!,positive,5,rating
12350,5,fit,it's very soft and fits perfectly.,positive,5,rating
12351,3,price,it is extremely ideal especially for the price.,positive,5,rating
12353,1,quality,"the fabric is a good quality, and it has pockets.",positive,4,rating
12355,3,fit,maybe sizing down would help but i fear i have too much winter weight to hide to take a small.,positive,4,rating
12356,1,quality,the only thing i find might be an issue is the thin material.,positive,5,rating
12356,2,quality,i tried wearing a tank top under it but the material is too thin and the outline of the tank was too noticeable and looked odd.,positive,5,rating
12361,1,fit,"i wouldn't have minded the larger size, but the sleeves looked ridiculous.",positive,4,rating
12361,2,fit,"i wish i'd ordered early enough to try a petite size, but i'm not sure that would've helped.",positive,4,rating
12363,4,fit,"i'm 5'7"" 135 with a small chest and i got the jacket in my normal size small and it's loose enough for me to wear layers underneath.",positive,5,rating
12364,2,fit,i am 125# and a 34c....ordered the small.,positive,5,rating
12364,3,fit,fits like a dream.,positive,5,rating
12364,6,quality,comfortable fabric.,positive,5,rating
12366,1,quality,"combines a chic, pulled together look with super soft, comfortable material.",positive,5,rating
12366,3,fit,"runs a little big?am typically a large or xl, so i ordered the xl and had to exchange for a large.",positive,5,rating
12366,4,fit,"might have actually been able to size down to a medium, but didn't want to deal with the back and forth again.",positive,5,rating
12367,2,fit,"the color did wash me out a bit, the flowers are still beautiful, but the cut wasn't as flattering on my body as it was on the model. 0p fit ok, but i didn't keep it.",positive,4,rating
12369,1,fit,lined whig will be great for fall but the downsides are the huge elastic waist bc it'll require a belt or something over it (looks v casual alone) and even with a perfect fit it gives a bit of muffin just bc it's a huge piece of elastic.,neutral,3,model_relabel
12369,3,price,lol but it's not worth it at the current price.,neutral,3,model_relabel
12370,1,fit,these are the first pair of cartonnier pants i've tried that actually run large!,positive,4,rating
12370,2,fit,i have several other pair of cartonnier crops that are sized way up to a 10 (my normal size is 6 or 8).,positive,4,rating
12370,3,fit,"to my surprise, my normal size 6 in these for perfectly!!",positive,4,rating
12370,4,quality,the fabric is way different than the printed crops.,positive,4,rating
12370,5,quality,"i got the bright red, and fabric is stretchy!",positive,4,rating
12370,6,fit,great fit and great weight for summer!,positive,4,rating
12372,0,fit,"I am usually a medium, but sized down to a small for a more fitted look.",positive,5,rating
12373,2,quality,"the wrist keyhole is a nice touch, and quality is very good.",positive,5,rating
12374,0,fit,Thanks for the tip to size down.,positive,5,rating
12374,1,fit,i am typically a m or a l (36d) and i sized down to a s.,positive,5,rating
12374,3,price,got it on the 40 percent of sale items so the price was right.,positive,5,rating
12375,1,quality,it is a beautiful color and material and very well made.,neutral,3,model_relabel
12375,4,quality,it broadened my shoulders and the fabric started right at my bust so it flowed down from there making me look boxy and wide.,neutral,3,model_relabel
12376,2,quality,fabric is a perfect weight for spring and summer too.,positive,5,rating
